timestamp,heart_rate_1,respiration_rate_1,mss1,heart_rate_2,respiration_rate_2,mss2
2020-10-11 23:58:00+00:00,60.3,7.8,2024.7166666666667,66.8,11.316666666666666,2070.116666666667
2020-10-11 23:59:00+00:00,68.5,15.316666666666666,1804.95,68.63333333333334,15.3,1866.4666666666667
2020-10-12 00:00:00+00:00,72.08333333333333,16.0,1655.75,70.43333333333334,14.25,1698.8333333333333
2020-10-12 00:01:00+00:00,69.36666666666666,15.633333333333333,1929.3,68.81666666666666,13.733333333333333,1835.2666666666667
2020-10-12 00:02:00+00:00,71.41666666666667,13.016666666666667,1922.8,71.2,9.583333333333334,1983.4666666666667
2020-10-12 00:03:00+00:00,68.51666666666667,15.366666666666667,1363.1833333333334,70.5,10.883333333333333,1351.2166666666667
2020-10-12 00:04:00+00:00,79.6,17.2,1396.3666666666666,77.45,14.783333333333333,1288.85
2020-10-12 00:05:00+00:00,74.53333333333333,12.083333333333334,1349.5666666666666,63.4,11.0,1504.5
2020-10-12 00:06:00+00:00,65.86666666666666,12.95,3630.4,74.0,10.85,2622.016666666667
2020-10-12 00:07:00+00:00,55.21666666666667,9.083333333333334,6509.55,67.13333333333334,10.316666666666666,6232.633333333333
2020-10-12 00:08:00+00:00,86.48333333333333,13.75,2149.0666666666666,71.4,11.85,2449.116666666667
2020-10-12 00:09:00+00:00,77.3,12.283333333333333,1939.05,86.45,10.85,2105.733333333333
2020-10-12 00:10:00+00:00,75.43333333333334,13.9,2290.9,76.1,15.15,2549.266666666667
2020-10-12 00:11:00+00:00,73.08333333333333,12.6,2198.2833333333333,73.73333333333333,14.616666666666667,2319.0333333333333
2020-10-12 00:12:00+00:00,68.86666666666666,14.283333333333333,2216.866666666667,72.53333333333333,12.866666666666667,2595.516666666667
2020-10-12 00:13:00+00:00,69.93333333333334,16.716666666666665,2444.1,71.15,15.0,2452.0666666666666
2020-10-12 00:14:00+00:00,69.85,13.15,2461.25,68.95,13.0,2656.7833333333333
2020-10-12 00:15:00+00:00,72.95,15.083333333333334,2146.95,68.63333333333334,13.666666666666666,2297.75
2020-10-12 00:16:00+00:00,70.78333333333333,14.716666666666667,2011.7333333333333,69.58333333333333,13.216666666666667,2162.9
2020-10-12 00:17:00+00:00,70.71666666666667,16.633333333333333,2071.1,70.61666666666666,15.783333333333333,2200.633333333333
2020-10-12 00:18:00+00:00,73.38333333333334,17.266666666666666,2139.15,75.7,17.083333333333332,2293.7833333333333
2020-10-12 00:19:00+00:00,69.51666666666667,15.65,2400.9666666666667,70.21666666666667,15.9,2724.3333333333335
2020-10-12 00:20:00+00:00,65.4,13.633333333333333,4456.583333333333,66.25,11.85,4242.05
2020-10-12 00:21:00+00:00,63.416666666666664,8.516666666666667,2402.016666666667,59.88333333333333,8.533333333333333,2362.2
2020-10-12 00:22:00+00:00,68.41666666666667,11.566666666666666,1921.3,70.3,10.9,1916.85
2020-10-12 00:23:00+00:00,70.8,9.216666666666667,2790.1666666666665,70.3,10.116666666666667,2081.2833333333333
2020-10-12 00:24:00+00:00,68.55,13.166666666666666,3109.9,70.85,10.6,3424.116666666667
2020-10-12 00:25:00+00:00,64.93333333333334,10.55,4383.35,64.01666666666667,8.783333333333333,4265.3
2020-10-12 00:26:00+00:00,58.38333333333333,10.933333333333334,2598.2,68.46666666666667,10.4,2727.25
2020-10-12 00:27:00+00:00,66.88333333333334,12.8,2073.0666666666666,71.03333333333333,13.466666666666667,2075.3
